"tier_list_id","book_id","tier_grade","sort_order"
"194","345","C","416"
"194","346","B","453"
"195","615","A","359"
"195","584","C","221"
"195","585","B","258"
"195","591","B","480"
"195","592","S","517"
"195","593","B","554"
"195","596","A","665"
"195","597","C","702"
"195","598","A","739"
"195","599","C","776"
"195","600","A","813"
"195","602","B","887"
"195","605","D","998"
"195","606","B","26"
"195","607","D","63"
"195","608","B","100"
"195","609","S","137"
"195","610","B","174"
"195","611","A","211"
"195","613","A","285"
"196","1","C","618"
"196","2","A","655"
"196","3","C","692"
"196","4","B","729"
"196","5","C","766"
"196","6","B","803"
"196","7","D","840"
"197","236","B","275"
"197","237","A","312"
"197","238","B","349"
"197","239","A","386"
"197","240","C","423"
"197","241","A","460"
"197","242","C","497"
"197","243","A","534"
"197","244","C","571"
"197","245","B","608"
"197","246","C","645"
"197","247","B","682"
"197","248","D","719"
"197","249","B","756"
"197","250","S","793"
"197","251","B","830"
"197","252","S","867"
"197","253","B","904"
"197","254","A","941"
"197","255","C","978"
"197","256","A","6"
"197","257","C","43"
"197","258","A","80"
"197","259","C","117"
"198","367","B","163"
"198","368","A","200"
"198","369","C","237"
"198","370","A","274"
"198","371","C","311"
"198","372","A","348"
"198","373","C","385"
"198","374","B","422"
"198","375","C","459"
"198","376","B","496"
"198","377","C","533"
"198","378","B","570"
"198","379","D","607"
"198","380","B","644"
"198","381","S","681"
"198","382","B","718"
"198","383","S","755"
"198","384","B","792"
"198","385","A","829"
"198","386","C","866"
"198","387","A","903"
"198","388","C","940"
"198","389","A","977"
"198","390","C","5"
"199","621","B","523"
"199","233","C","293"
"199","854","D","63"
"199","466","B","842"
"199","78","C","612"
"199","699","C","382"
"199","311","A","152"
"199","932","B","931"
"199","544","C","701"
"199","156","S","471"
"199","777","A","241"
"199","389","B","11"
"199","1","D","790"
"199","622","S","560"
"199","234","B","330"
"199","855","B","100"
"199","467","C","879"
"199","79","A","649"
"199","700","B","419"
"199","312","C","189"
"199","933","C","968"
"199","545","A","738"
"199","157","B","508"
"199","778","C","278"
"200","372","A","477"
"200","327","A","830"
"200","435","B","790"
"200","436","S","827"
"200","277","C","998"
"200","385","S","958"
"200","332","D","6"
"200","387","S","23"
"200","334","D","80"
"200","388","B","60"
"200","335","B","117"
"200","337","B","191"
"200","391","A","171"
"200","392","C","208"
"200","339","B","265"
"200","393","A","245"
"200","340","A","302"
"200","341","C","339"
"200","448","B","262"
"200","396","C","356"
"200","343","C","413"
"200","397","B","393"
"200","345","C","487"
"200","346","B","524"
"201","615","A","430"
"201","584","C","292"
"201","585","A","329"
"201","591","B","551"
"201","592","S","588"
"201","593","B","625"
"201","596","A","736"
"201","597","C","773"
"201","598","A","810"
"201","599","C","847"
"201","600","A","884"
"201","602","B","958"
"201","605","C","60"
"201","606","B","97"
"201","607","D","134"
"201","608","B","171"
"201","609","S","208"
"201","610","B","245"
"201","611","S","282"
"201","613","A","356"
"202","1","C","689"
"202","2","A","726"
"202","3","C","763"
"202","4","B","800"
"202","5","C","837"
"202","6","B","874"
"202","7","C","911"
"203","236","B","346"
"203","237","S","383"
"203","238","B","420"
"203","239","A","457"
"203","240","C","494"
"203","241","A","531"
"203","242","C","568"
"203","243","A","605"
"203","244","C","642"
"203","245","B","679"
"203","246","C","716"
"203","247","B","753"
"203","248","D","790"
"203","249","B","827"
"203","250","D","864"
"203","251","B","901"
"203","252","S","938"
"203","253","B","975"
"203","254","S","3"
"203","255","B","40"
"203","256","A","77"
"203","257","C","114"
"203","258","A","151"
"203","259","C","188"
"204","367","B","234"
"204","368","S","271"
"204","369","B","308"
"204","370","A","345"
"204","371","C","382"
"204","372","A","419"
"204","373","C","456"
"204","374","A","493"
"204","375","C","530"
"204","376","B","567"
"204","377","C","604"
"204","378","B","641"
"204","379","D","678"
"204","380","B","715"
"204","381","D","752"
"204","382","B","789"
"204","383","S","826"
"204","384","B","863"
"204","385","A","900"
"204","386","B","937"
"204","387","A","974"
"204","388","C","2"
"204","389","A","39"
"204","390","C","76"
"205","621","B","594"
"205","233","C","364"
"205","854","D","134"
"205","466","B","913"
"205","78","C","683"
"205","699","C","453"
"205","311","A","223"
"205","932","B","1002"
"205","544","C","772"
"205","156","S","542"
"205","777","A","312"
"205","389","B","82"
"205","1","C","861"
"205","622","S","631"
"205","234","B","401"
"205","855","B","171"
"205","467","C","950"
"205","79","A","720"
"205","700","B","490"
"205","312","C","260"
"205","933","C","30"
"205","545","A","809"
"205","157","B","579"
"205","778","C","349"
"206","372","S","548"
"206","327","A","901"
"206","435","B","861"
"206","436","S","898"
"206","277","C","60"
"206","385","D","20"
"206","332","C","77"
"206","387","S","94"
"206","334","D","151"
"206","388","B","131"
"206","335","B","188"
"206","337","B","262"
"206","391","A","242"
"206","392","C","279"
"206","339","B","336"
"206","393","A","316"
"206","340","A","373"
"206","341","C","410"
"206","448","B","333"
"206","396","C","427"
"206","343","C","484"
"206","397","B","464"
"206","345","C","558"
"206","346","B","595"
"207","615","A","501"
"207","584","C","363"
"207","585","A","400"
"207","591","B","622"
"207","592","D","659"
"207","593","B","696"
"207","596","S","807"
"207","597","B","844"
"207","598","A","881"
"207","599","C","918"
"207","600","A","955"
"207","602","A","20"
"207","605","C","131"
"207","606","B","168"
"207","607","D","205"
"207","608","B","242"
"207","609","D","279"
"207","610","B","316"
"207","611","S","353"
"207","613","A","427"
"208","1","C","760"
"208","2","A","797"
"208","3","C","834"
"208","4","A","871"
"208","5","C","908"
"208","6","B","945"
"208","7","C","982"
"209","236","B","417"
"209","237","S","454"
"209","238","B","491"
"209","239","A","528"
"209","240","B","565"
"209","241","A","602"
"209","242","C","639"
"209","243","A","676"
"209","244","C","713"
"209","245","A","750"
"209","246","C","787"
"209","247","B","824"
"209","248","C","861"
"209","249","B","898"
"209","250","D","935"
"209","251","B","972"
"209","252","S","0"
"209","253","B","37"
"209","254","S","74"
"209","255","B","111"
"209","256","A","148"
"209","257","C","185"
"209","258","A","222"
"209","259","C","259"
"210","367","B","305"
"210","368","S","342"
"210","369","B","379"
"210","370","A","416"
"210","371","C","453"
"210","372","A","490"
"210","373","C","527"
"210","374","A","564"
"210","375","C","601"
"210","376","B","638"
"210","377","C","675"
"210","378","B","712"
"210","379","C","749"
"210","380","B","786"
"210","381","D","823"
"210","382","B","860"
"210","383","S","897"
"210","384","B","934"
"210","385","S","971"
"210","386","B","1008"
"210","387","A","36"
"210","388","C","73"
"210","389","A","110"
"210","390","C","147"
"211","621","B","665"
"211","233","C","435"
"211","854","D","205"
"211","466","A","984"
"211","78","C","754"
"211","699","C","524"
"211","311","A","294"
"211","932","A","64"
"211","544","B","843"
"211","156","D","613"
"211","777","A","383"
"211","389","B","153"
"211","1","C","932"
"211","622","D","702"
"211","234","B","472"
"211","855","B","242"
"211","467","C","12"
"211","79","A","791"
"211","700","B","561"
"211","312","C","331"
"211","933","C","101"
"211","545","A","880"
"211","157","B","650"
"211","778","C","420"
"212","831","S","406"
"212","653","C","883"
"212","475","B","351"
"212","297","S","828"
"212","119","C","296"
"212","950","A","773"
"212","772","C","241"
"212","594","B","718"
"212","416","S","186"
"212","238","C","663"
"212","60","B","131"
"212","891","C","608"
"212","713","B","76"
"212","535","A","553"
"212","357","C","21"
"212","179","B","498"
"212","1","A","975"
"212","832","B","443"
"212","654","A","920"
"212","476","C","388"
"212","298","B","865"
"212","120","A","333"
"212","951","B","810"
"212","773","A","278"
"213","615","A","572"
"213","584","C","434"
"213","585","A","471"
"213","591","B","693"
"213","592","D","730"
"213","593","B","767"
"213","596","S","878"
"213","597","B","915"
"213","598","A","952"
"213","599","C","989"
"213","600","A","17"
"213","602","A","91"
"213","605","C","202"
"213","606","B","239"
"213","607","C","276"
"213","608","B","313"
"213","609","D","350"
"213","610","B","387"
"213","611","S","424"
"213","613","S","498"
"214","1","C","831"
"214","2","A","868"
"214","3","C","905"
"214","4","A","942"
"214","5","C","979"
"214","6","B","7"
"214","7","C","44"
"215","236","B","488"
"215","237","S","525"
"215","238","B","562"
"215","239","S","599"
"215","240","B","636"
"215","241","A","673"
"215","242","C","710"
"215","243","A","747"
"215","244","C","784"
"215","245","A","821"
"215","246","C","858"
"215","247","B","895"
"215","248","C","932"
"215","249","B","969"
"215","250","D","1006"
"215","251","B","34"
"215","252","D","71"
"215","253","B","108"
"215","254","S","145"
"215","255","B","182"
"215","256","S","219"
"215","257","B","256"
"215","258","A","293"
"215","259","C","330"
"216","1","A","917"
"216","2","C","954"
"216","3","A","991"
"216","148","A","302"
"216","4","C","19"
"216","149","C","339"
"216","5","B","56"
"216","150","A","376"
"216","6","C","93"
"216","151","C","413"
"216","7","B","130"
"216","152","A","450"
"216","153","C","487"
"216","154","B","524"
"216","155","C","561"
"216","156","B","598"
"216","157","D","635"
"216","158","B","672"
"216","159","D","709"
"216","160","B","746"
"216","161","S","783"
"216","162","B","820"
"216","163","S","857"
"216","164","B","894"
"217","621","B","736"
"217","233","C","506"
"217","854","D","276"
"217","466","A","46"
"217","78","B","825"
"217","699","C","595"
"217","311","A","365"
"217","932","A","135"
"217","544","B","914"
"217","156","D","684"
"217","777","S","454"
"217","389","B","224"
"217","1","C","1003"
"217","622","D","773"
"217","234","B","543"
"217","855","B","313"
"217","467","C","83"
"217","79","A","862"
"217","700","A","632"
"217","312","B","402"
"217","933","C","172"
"217","545","A","951"
"217","157","B","721"
"217","778","B","491"
"218","831","S","477"
"218","653","C","954"
"218","475","B","422"
"218","297","D","899"
"218","119","B","367"
"218","950","S","844"
"218","772","C","312"
"218","594","B","789"
"218","416","S","257"
"218","238","C","734"
"218","60","B","202"
"218","891","C","679"
"218","713","B","147"
"218","535","A","624"
"218","357","C","92"
"218","179","B","569"
"218","1","A","37"
"218","832","B","514"
"218","654","A","991"
"218","476","C","459"
"218","298","B","936"
"218","120","A","404"
"218","951","B","881"
"218","773","A","349"
"219","615","A","643"
"219","584","C","505"
"219","585","A","542"
"219","591","B","764"
"219","592","D","801"
"219","593","B","838"
"219","596","S","949"
"219","597","B","986"
"219","598","S","14"
"219","599","B","51"
"219","600","A","88"
"219","602","A","162"
"219","605","C","273"
"219","606","B","310"
"219","607","C","347"
"219","608","B","384"
"219","609","D","421"
"219","610","B","458"
"219","611","D","495"
"219","613","S","569"
"220","236","B","559"
"220","237","D","596"
"220","238","B","633"
"220","239","S","670"
"220","240","B","707"
"220","241","A","744"
"220","242","B","781"
"220","243","A","818"
"220","244","C","855"
"220","245","A","892"
"220","246","C","929"
"220","247","A","966"
"220","248","C","1003"
"220","249","B","31"
"220","250","C","68"
"220","251","B","105"
"220","252","D","142"
"220","253","B","179"
"220","254","S","216"
"220","255","B","253"
"220","256","S","290"
"220","257","B","327"
"220","258","A","364"
"220","259","C","401"
"221","1","A","988"
"221","2","C","16"
"221","3","A","53"
"221","148","A","373"
"221","4","C","90"
"221","149","B","410"
"221","5","B","127"
"221","150","A","447"
"221","6","C","164"
"221","151","C","484"
"221","7","B","201"
"221","152","A","521"
"221","153","C","558"
"221","154","A","595"
"221","155","C","632"
"221","156","B","669"
"221","157","C","706"
"221","158","B","743"
"221","159","D","780"
"221","160","B","817"
"221","161","S","854"
"221","162","B","891"
"221","163","S","928"
"221","164","B","965"
"222","621","B","807"
"222","233","C","577"
"222","854","C","347"
"222","466","A","117"
"222","78","B","896"
"222","699","C","666"
"222","311","S","436"
"222","932","A","206"
"222","544","B","985"
"222","156","D","755"
"222","777","S","525"
"222","389","B","295"
"222","1","C","65"
"222","622","D","844"
"222","234","A","614"
"222","855","B","384"
"222","467","C","154"
"222","79","A","933"
"222","700","A","703"
"222","312","B","473"
"222","933","C","243"
"222","545","A","13"
"222","157","B","792"
"222","778","B","562"
"223","831","D","548"
"223","653","B","16"
"223","475","A","493"
"223","297","D","970"
"223","119","B","438"
"223","950","S","915"
"223","772","C","383"
"223","594","B","860"
"223","416","S","328"
"223","238","C","805"
"223","60","B","273"
"223","891","C","750"
"223","713","B","218"
"223","535","S","695"
"223","357","C","163"
"223","179","B","640"
"223","1","S","108"
"223","832","B","585"
"223","654","A","53"
"223","476","C","530"
"223","298","B","1007"
"223","120","A","475"
"223","951","B","952"
"223","773","A","420"
"224","615","S","714"
"224","584","B","576"
"224","585","A","613"
"224","591","B","835"
"224","592","C","872"
"224","593","B","909"
"224","596","S","11"
"224","597","B","48"
"224","598","S","85"
"224","599","B","122"
"224","600","A","159"
"224","602","A","233"
"224","605","C","344"
"224","606","B","381"
"224","607","C","418"
"224","608","B","455"
"224","609","C","492"
"224","610","B","529"
"224","611","D","566"
"224","613","S","640"
"225","236","B","630"
"225","237","D","667"
"225","238","B","704"
"225","239","S","741"
"225","240","B","778"
"225","241","S","815"
"225","242","B","852"
"225","243","A","889"
"225","244","C","926"
"225","245","A","963"
"225","246","C","1000"
"225","247","A","28"
"225","248","C","65"
"225","249","B","102"
"225","250","C","139"
"225","251","B","176"
"225","252","D","213"
"225","253","B","250"
"225","254","D","287"
"225","255","B","324"
"225","256","S","361"
"225","257","B","398"
"225","258","S","435"
"225","259","B","472"
"226","1","A","50"
"226","2","C","87"
"226","3","A","124"
"226","148","S","444"
"226","4","C","161"
"226","149","B","481"
"226","5","A","198"
"226","150","A","518"
"226","6","C","235"
"226","151","C","555"
"226","7","B","272"
"226","152","A","592"
"226","153","C","629"
"226","154","A","666"
"226","155","C","703"
"226","156","B","740"
"226","157","C","777"
"226","158","B","814"
"226","159","D","851"
"226","160","B","888"
"226","161","D","925"
"226","162","B","962"
"226","163","S","999"
"226","164","B","27"
"227","621","B","878"
